Year,App.,Taxon,Class,Importer,Exporter,Exporter_reported_quantity,Term,Purpose,Source
2017,II,Crocodylus niloticus,Reptilia,MO,IT,1,leather products (small),T,C
2017,II,Crocodylus niloticus,Reptilia,MO,IT,2,leather products (small),P,R
2017,II,Crocodylus niloticus,Reptilia,MO,IT,1,leather products (small),T,R
2017,II,Crocodylus niloticus,Reptilia,MX,ES,256,skins,T,R
2017,II,Crocodylus niloticus,Reptilia,MX,FR,3,leather products (small),T,C
2017,II,Crocodylus niloticus,Reptilia,MX,FR,19,leather products (small),T,R
2017,II,Crocodylus niloticus,Reptilia,MX,FR,6,skin pieces,T,R
2017,II,Crocodylus niloticus,Reptilia,MX,IT,201,skins,T,R
2017,II,Crocodylus niloticus,Reptilia,MX,IT,1,leather products (small),P,C
2017,II,Crocodylus niloticus,Reptilia,MX,IT,18,leather products (small),T,C
2017,II,Crocodylus niloticus,Reptilia,MX,IT,1,leather products (small),P,C
2017,II,Crocodylus niloticus,Reptilia,MX,IT,5,leather products (small),P,R
2017,II,Crocodylus niloticus,Reptilia,MX,IT,1,leather products (small),T,C
2017,II,Crocodylus niloticus,Reptilia,MX,IT,21,leather products (small),T,R
2017,II,Crocodylus niloticus,Reptilia,MX,IT,99,skins,T,R
2017,II,Crocodylus niloticus,Reptilia,MY,FR,1,leather products (small),T,C
2017,II,Crocodylus niloticus,Reptilia,MY,FR,2,leather products (small),T,C
2017,II,Crocodylus niloticus,Reptilia,MY,FR,23,leather products (small),T,R
2017,II,Crocodylus niloticus,Reptilia,MY,FR,5,skin pieces,T,R
2017,II,Crocodylus niloticus,Reptilia,MY,IT,19,leather products (small),T,C
2017,II,Crocodylus niloticus,Reptilia,MY,IT,2,leather products (small),P,R
2017,II,Crocodylus niloticus,Reptilia,MY,IT,1,leather products (small),P,C
2017,II,Crocodylus niloticus,Reptilia,MY,IT,11,leather products (small),P,R
2017,II,Crocodylus niloticus,Reptilia,MY,IT,55,leather products (small),T,R
2017,II,Crocodylus niloticus,Reptilia,NG,BE,10,leather products (small),T,C
2017,II,Crocodylus niloticus,Reptilia,NG,FR,1,skins,P,W
2017,II,Crocodylus niloticus,Reptilia,NG,FR,1,leather products (small),T,C
2017,II,Crocodylus niloticus,Reptilia,NG,FR,2,leather products (small),T,R
2017,II,Crocodylus niloticus,Reptilia,NG,IT,2,leather products (small),P,C
2017,II,Crocodylus niloticus,Reptilia,NG,IT,14,leather products (small),T,C
2017,II,Crocodylus niloticus,Reptilia,NG,IT,1,leather products (small),P,R
2017,II,Crocodylus niloticus,Reptilia,NG,IT,4,leather products (small),P,C
2017,II,Crocodylus niloticus,Reptilia,NG,IT,4,leather products (small),P,R
2017,II,Crocodylus niloticus,Reptilia,NG,IT,54,leather products (small),T,R
2017,II,Crocodylus niloticus,Reptilia,NI,IT,1,leather products (small),P,R
2017,II,Crocodylus niloticus,Reptilia,NI,IT,2,garments,P,R
2017,II,Crocodylus niloticus,Reptilia,NL,CH,,leather products (small),T,R
2017,II,Crocodylus niloticus,Reptilia,NL,CH,,leather products (small),T,C
2017,II,Crocodylus niloticus,Reptilia,NL,JP,,leather products (small),T,C
2017,II,Crocodylus niloticus,Reptilia,NL,JP,,leather products (small),T,R
2017,II,Crocodylus niloticus,Reptilia,NL,ZA,,leather products (small),T,C
2017,II,Crocodylus niloticus,Reptilia,NO,AT,6,leather products (small),T,C
2017,II,Crocodylus niloticus,Reptilia,NO,BE,55,meat,T,R
2017,II,Crocodylus niloticus,Reptilia,NO,DE,1,leather products (small),T,C
2017,II,Crocodylus niloticus,Reptilia,NO,DK,41,leather products (small),T,C
2017,II,Crocodylus niloticus,Reptilia,NO,DK,2,leather products (small),T,R
2017,II,Crocodylus niloticus,Reptilia,NO,DK,24,leather products (small),T,W
2017,II,Crocodylus niloticus,Reptilia,NO,FR,2,leather products (small),T,R
2017,II,Crocodylus niloticus,Reptilia,NO,IT,24,leather products (small),T,C
2017,II,Crocodylus niloticus,Reptilia,NO,IT,55,leather products (small),T,R
2017,II,Crocodylus niloticus,Reptilia,NZ,IT,2,leather products (small),P,C
2017,II,Crocodylus niloticus,Reptilia,NZ,IT,1,leather products (small),T,R
2017,II,Crocodylus niloticus,Reptilia,OM,FR,1,garments,T,C
2017,II,Crocodylus niloticus,Reptilia,OM,FR,2,leather products (small),T,R
2017,II,Crocodylus niloticus,Reptilia,PA,FR,1,leather products (small),T,C
2017,II,Crocodylus niloticus,Reptilia,PA,FR,2,leather products (small),T,R
2017,II,Crocodylus niloticus,Reptilia,PE,IT,1,leather products (small),P,C
2017,II,Crocodylus niloticus,Reptilia,PE,IT,1,leather products (small),P,R
2017,II,Crocodylus niloticus,Reptilia,PH,FR,1,leather products (small),T,R
2017,II,Crocodylus niloticus,Reptilia,PH,IT,1,leather products (small),T,C
2017,II,Crocodylus niloticus,Reptilia,PH,IT,1,leather products (small),T,C
2017,II,Crocodylus niloticus,Reptilia,PH,IT,1,leather products (large),P,R
2017,II,Crocodylus niloticus,Reptilia,PH,IT,1,leather products (small),P,C
2017,II,Crocodylus niloticus,Reptilia,PH,IT,4,leather products (small),P,R
2017,II,Crocodylus niloticus,Reptilia,PK,FR,4,leather products (small),T,R
2017,II,Crocodylus niloticus,Reptilia,PK,IT,2,leather products (small),P,C
2017,II,Crocodylus niloticus,Reptilia,PL,CH,,leather products (small),T,C
2017,II,Crocodylus niloticus,Reptilia,PL,CH,,leather products (small),T,R
2017,II,Crocodylus niloticus,Reptilia,PL,ZA,,trophies,H,W
2017,II,Crocodylus niloticus,Reptilia,PL,ZA,,trophies,H,W
2017,II,Crocodylus niloticus,Reptilia,PT,CH,,leather products (small),T,W
2017,II,Crocodylus niloticus,Reptilia,PT,CH,,leather products (small),T,C
2017,II,Crocodylus niloticus,Reptilia,PT,MZ,,trophies,H,W
2017,II,Crocodylus niloticus,Reptilia,PT,SN,,leather products (small),T,D
2017,II,Crocodylus niloticus,Reptilia,PT,SN,,leather products (small),T,W
2017,II,Crocodylus niloticus,Reptilia,PT,ZA,,bodies,T,C
2017,II,Crocodylus niloticus,Reptilia,PT,ZA,,trophies,P,C
2017,II,Crocodylus niloticus,Reptilia,PT,ZA,,trophies,T,C
2017,II,Crocodylus niloticus,Reptilia,QA,FR,2.5,leather products (small),T,C
2017,II,Crocodylus niloticus,Reptilia,QA,FR,3.5,leather products (small),T,C
2017,II,Crocodylus niloticus,Reptilia,QA,FR,37.83,leather products (small),T,R
2017,II,Crocodylus niloticus,Reptilia,QA,FR,2,skin pieces,T,R
2017,II,Crocodylus niloticus,Reptilia,QA,GB,1,leather products (small),T,C
2017,II,Crocodylus niloticus,Reptilia,QA,GB,2,leather products (small),T,C
2017,II,Crocodylus niloticus,Reptilia,QA,GB,2,leather products (small),T,R
2017,II,Crocodylus niloticus,Reptilia,QA,IT,3,leather products (small),P,C
2017,II,Crocodylus niloticus,Reptilia,QA,IT,12,leather products (small),T,C
2017,II,Crocodylus niloticus,Reptilia,QA,IT,12,leather products (small),T,R
2017,II,Crocodylus niloticus,Reptilia,QA,IT,1,leather products (large),P,R
2017,II,Crocodylus niloticus,Reptilia,QA,IT,2,leather products (small),P,C
2017,II,Crocodylus niloticus,Reptilia,QA,IT,7,leather products (small),P,R
2017,II,Crocodylus niloticus,Reptilia,QA,IT,26,leather products (small),T,C
2017,II,Crocodylus niloticus,Reptilia,QA,IT,56,leather products (small),T,R
2017,II,Crocodylus niloticus,Reptilia,RO,CH,,leather products (small),T,C
2017,II,Crocodylus niloticus,Reptilia,RO,CH,,leather products (small),T,R
2017,II,Crocodylus niloticus,Reptilia,RS,IT,1,leather products (small),P,C
2017,II,Crocodylus niloticus,Reptilia,RU,AT,55,leather products (small),T,C
2017,II,Crocodylus niloticus,Reptilia,RU,AT,1,leather products (small),T,C
2017,II,Crocodylus niloticus,Reptilia,RU,CZ,13,leather products (small),T,R
2017,II,Crocodylus niloticus,Reptilia,RU,CZ,2,leather products (small),T,C
2017,II,Crocodylus niloticus,Reptilia,RU,DE,20,leather products (small),T,C
2017,II,Crocodylus niloticus,Reptilia,RU,EE,1,leather products (large),T,R
2017,II,Crocodylus niloticus,Reptilia,RU,ES,2,leather products (small),T,C
2017,II,Crocodylus niloticus,Reptilia,RU,FR,22,garments,T,C
2017,II,Crocodylus niloticus,Reptilia,RU,FR,2,leather products (large),T,C
2017,II,Crocodylus niloticus,Reptilia,RU,FR,1,leather products (small),T,C
2017,II,Crocodylus niloticus,Reptilia,RU,FR,1,garments,T,C
2017,II,Crocodylus niloticus,Reptilia,RU,FR,76,leather products (small),T,C
2017,II,Crocodylus niloticus,Reptilia,RU,FR,328.49,leather products (small),T,R
2017,II,Crocodylus niloticus,Reptilia,RU,FR,8,skin pieces,T,R
2017,II,Crocodylus niloticus,Reptilia,RU,IT,2,leather products (small),P,C
2017,II,Crocodylus niloticus,Reptilia,RU,IT,4,leather products (large),T,W
2017,II,Crocodylus niloticus,Reptilia,RU,IT,50,leather products (small),T,W
2017,II,Crocodylus niloticus,Reptilia,RU,IT,1,leather products (small),P,R
2017,II,Crocodylus niloticus,Reptilia,RU,IT,1,leather products (small),P,C
2017,II,Crocodylus niloticus,Reptilia,RU,IT,24,leather products (small),T,C
2017,II,Crocodylus niloticus,Reptilia,RU,IT,8,skins,T,C
2017,II,Crocodylus niloticus,Reptilia,RU,IT,4,skins,T,W
2017,II,Crocodylus niloticus,Reptilia,RU,IT,3,leather products (small),T,W
2017,II,Crocodylus niloticus,Reptilia,RU,IT,3,garments,P,C
2017,II,Crocodylus niloticus,Reptilia,RU,IT,233,garments,T,C
2017,II,Crocodylus niloticus,Reptilia,RU,IT,2,leather products (large),P,C
2017,II,Crocodylus niloticus,Reptilia,RU,IT,7,leather products (large),T,C
2017,II,Crocodylus niloticus,Reptilia,RU,IT,42,leather products (small),P,C
2017,II,Crocodylus niloticus,Reptilia,RU,IT,1407,leather products (small),T,C
2017,II,Crocodylus niloticus,Reptilia,RU,IT,7,leather products (small),T,D
2017,II,Crocodylus niloticus,Reptilia,RU,IT,25,skin pieces,T,C
2017,II,Crocodylus niloticus,Reptilia,RU,IT,4,garments,P,R
2017,II,Crocodylus niloticus,Reptilia,RU,IT,18,garments,T,R
2017,II,Crocodylus niloticus,Reptilia,RU,IT,9,leather products (small),P,R
2017,II,Crocodylus niloticus,Reptilia,RU,IT,1394,leather products (small),T,R
2017,II,Crocodylus niloticus,Reptilia,RU,IT,1,garments,P,C
2017,II,Crocodylus niloticus,Reptilia,RU,IT,2,garments,P,R
2017,II,Crocodylus niloticus,Reptilia,RU,IT,35,garments,T,C
2017,II,Crocodylus niloticus,Reptilia,RU,IT,659,garments,T,R
2017,II,Crocodylus niloticus,Reptilia,RU,IT,2,leather products (large),P,R
2017,II,Crocodylus niloticus,Reptilia,RU,IT,1,leather products (large),T,R
2017,II,Crocodylus niloticus,Reptilia,RU,IT,31,leather products (small),P,C
2017,II,Crocodylus niloticus,Reptilia,RU,IT,50,leather products (small),P,R
2017,II,Crocodylus niloticus,Reptilia,RU,IT,3,leather products (small),P,W
2017,II,Crocodylus niloticus,Reptilia,RU,IT,658,leather products (small),T,C
2017,II,Crocodylus niloticus,Reptilia,RU,IT,2890,leather products (small),T,R
2017,II,Crocodylus niloticus,Reptilia,RU,IT,3,skins,T,C
2017,II,Crocodylus niloticus,Reptilia,RU,IT,10,skins,T,R
2017,II,Crocodylus niloticus,Reptilia,RU,IT,16,skin pieces,T,C
2017,II,Crocodylus niloticus,Reptilia,RU,IT,4,skin pieces,T,R
2017,II,Crocodylus niloticus,Reptilia,SA,FR,0.5,leather products (small),T,R
2017,II,Crocodylus niloticus,Reptilia,SA,FR,13,leather products (small),T,R
2017,II,Crocodylus niloticus,Reptilia,SA,GB,8,leather products (small),T,R
2017,II,Crocodylus niloticus,Reptilia,SA,IT,2,leather products (small),T,W
2017,II,Crocodylus niloticus,Reptilia,SA,IT,2,leather products (small),P,R
2017,II,Crocodylus niloticus,Reptilia,SA,IT,1,leather products (small),T,C
2017,II,Crocodylus niloticus,Reptilia,SA,IT,3,leather products (large),P,C
2017,II,Crocodylus niloticus,Reptilia,SA,IT,13,leather products (small),P,C
2017,II,Crocodylus niloticus,Reptilia,SA,IT,45,leather products (small),T,C
2017,II,Crocodylus niloticus,Reptilia,SA,IT,3,leather products (small),P,R
2017,II,Crocodylus niloticus,Reptilia,SA,IT,1,leather products (small),T,R
2017,II,Crocodylus niloticus,Reptilia,SA,IT,3,leather products (large),P,R
2017,II,Crocodylus niloticus,Reptilia,SA,IT,1,leather products (large),T,R
2017,II,Crocodylus niloticus,Reptilia,SA,IT,5,leather products (small),P,C
2017,II,Crocodylus niloticus,Reptilia,SA,IT,19,leather products (small),P,R
2017,II,Crocodylus niloticus,Reptilia,SA,IT,22,leather products (small),T,C
2017,II,Crocodylus niloticus,Reptilia,SA,IT,57,leather products (small),T,R
2017,II,Crocodylus niloticus,Reptilia,SE,ZM,,skins,H,W
2017,II,Crocodylus niloticus,Reptilia,SE,ZM,,trophies,H,W
2017,II,Crocodylus niloticus,Reptilia,SE,ZW,,trophies,H,W
2017,II,Crocodylus niloticus,Reptilia,SG,BE,7,leather products (small),T,R
2017,II,Crocodylus niloticus,Reptilia,SG,DE,9,skins,T,R
2017,II,Crocodylus niloticus,Reptilia,SG,DE,2,leather products (small),T,C
2017,II,Crocodylus niloticus,Reptilia,SG,DE,1,leather products (small),T,R
2017,II,Crocodylus niloticus,Reptilia,SG,DE,2,skins,T,R
2017,II,Crocodylus niloticus,Reptilia,SG,DE,73,skin pieces,T,R
2017,II,Crocodylus niloticus,Reptilia,SG,ES,4,leather products (small),T,R
2017,II,Crocodylus niloticus,Reptilia,SG,ES,18,leather products (small),T,C
2017,II,Crocodylus niloticus,Reptilia,SG,ES,2,leather products (small),T,C
2017,II,Crocodylus niloticus,Reptilia,SG,FR,18,garments,T,C
2017,II,Crocodylus niloticus,Reptilia,SG,FR,8,leather products (small),T,C
2017,II,Crocodylus niloticus,Reptilia,SG,FR,1,leather products (small),T,R
2017,II,Crocodylus niloticus,Reptilia,SG,FR,16,leather products (small),T,C
2017,II,Crocodylus niloticus,Reptilia,SG,FR,213.5,leather products (small),T,R
2017,II,Crocodylus niloticus,Reptilia,SG,FR,3,skins,T,C
2017,II,Crocodylus niloticus,Reptilia,SG,FR,273,skins,T,R
2017,II,Crocodylus niloticus,Reptilia,SG,FR,2,skin pieces,T,C
2017,II,Crocodylus niloticus,Reptilia,SG,FR,31,skin pieces,T,R
2017,II,Crocodylus niloticus,Reptilia,SG,GB,1,leather products (small),T,C
2017,II,Crocodylus niloticus,Reptilia,SG,GB,8,leather products (small),T,C
2017,II,Crocodylus niloticus,Reptilia,SG,GB,6,leather products (small),T,R
2017,II,Crocodylus niloticus,Reptilia,SG,IT,1,leather products (small),T,R
2017,II,Crocodylus niloticus,Reptilia,SG,IT,12,garments,T,C
2017,II,Crocodylus niloticus,Reptilia,SG,IT,2,leather products (large),P,C
2017,II,Crocodylus niloticus,Reptilia,SG,IT,1,leather products (large),T,C
2017,II,Crocodylus niloticus,Reptilia,SG,IT,13,leather products (small),P,C
2017,II,Crocodylus niloticus,Reptilia,SG,IT,260,leather products (small),T,C
2017,II,Crocodylus niloticus,Reptilia,SG,IT,1,skin pieces,T,C
2017,II,Crocodylus niloticus,Reptilia,SG,IT,15,garments,T,R
2017,II,Crocodylus niloticus,Reptilia,SG,IT,3,leather products (small),P,R
2017,II,Crocodylus niloticus,Reptilia,SG,IT,122,leather products (small),T,R
2017,II,Crocodylus niloticus,Reptilia,SG,IT,33,skins,T,R
2017,II,Crocodylus niloticus,Reptilia,SG,IT,88,skin pieces,T,R
2017,II,Crocodylus niloticus,Reptilia,SG,IT,96,garments,T,R
2017,II,Crocodylus niloticus,Reptilia,SG,IT,1,leather products (large),P,C
2017,II,Crocodylus niloticus,Reptilia,SG,IT,2,leather products (large),P,R
2017,II,Crocodylus niloticus,Reptilia,SG,IT,9,leather products (small),P,C
2017,II,Crocodylus niloticus,Reptilia,SG,IT,16,leather products (small),P,R
2017,II,Crocodylus niloticus,Reptilia,SG,IT,34,leather products (small),T,C
2017,II,Crocodylus niloticus,Reptilia,SG,IT,178,leather products (small),T,R
2017,II,Crocodylus niloticus,Reptilia,SG,IT,110,skins,T,R
2017,II,Crocodylus niloticus,Reptilia,SG,IT,289,skin pieces,T,C
2017,II,Crocodylus niloticus,Reptilia,SG,IT,512,skin pieces,T,R
2017,II,Crocodylus niloticus,Reptilia,SG,IT,19,tails,T,R
2017,II,Crocodylus niloticus,Reptilia,SK,TZ,,skins,H,W
2017,II,Crocodylus niloticus,Reptilia,SK,ZA,,trophies,H,W
2017,II,Crocodylus niloticus,Reptilia,SU,IT,22,leather products (small),T,C
2017,II,Crocodylus niloticus,Reptilia,SU,IT,10,leather products (small),T,R
2017,II,Crocodylus niloticus,Reptilia,TH,DE,165,leather products (small),T,R
2017,II,Crocodylus niloticus,Reptilia,TH,DE,1,leather products (small),T,C
2017,II,Crocodylus niloticus,Reptilia,TH,ES,80,skin pieces,T,R
2017,II,Crocodylus niloticus,Reptilia,TH,ES,144,skins,T,R
2017,II,Crocodylus niloticus,Reptilia,TH,FR,1,leather products (small),T,C
2017,II,Crocodylus niloticus,Reptilia,TH,FR,3.67,leather products (small),T,C
2017,II,Crocodylus niloticus,Reptilia,TH,FR,58,leather products (small),T,R
2017,II,Crocodylus niloticus,Reptilia,TH,FR,1,skins,T,C
2017,II,Crocodylus niloticus,Reptilia,TH,FR,3,skin pieces,T,R
2017,II,Crocodylus niloticus,Reptilia,TH,IT,1,leather products (small),P,R
2017,II,Crocodylus niloticus,Reptilia,TH,IT,2,leather products (small),P,C
2017,II,Crocodylus niloticus,Reptilia,TH,IT,6,leather products (small),P,C
2017,II,Crocodylus niloticus,Reptilia,TH,IT,2,leather products (small),T,C
2017,II,Crocodylus niloticus,Reptilia,TH,IT,154,skins,T,C
2017,II,Crocodylus niloticus,Reptilia,TH,IT,1,leather products (small),T,R
2017,II,Crocodylus niloticus,Reptilia,TH,IT,1,leather products (large),P,R
2017,II,Crocodylus niloticus,Reptilia,TH,IT,3,leather products (small),P,C
2017,II,Crocodylus niloticus,Reptilia,TH,IT,10,leather products (small),P,R
2017,II,Crocodylus niloticus,Reptilia,TH,IT,1,leather products (small),P,W
2017,II,Crocodylus niloticus,Reptilia,TH,IT,41,leather products (small),T,C
2017,II,Crocodylus niloticus,Reptilia,TH,IT,3,leather products (small),T,R
2017,II,Crocodylus niloticus,Reptilia,TH,IT,16,skins,T,R
2017,II,Crocodylus niloticus,Reptilia,TH,LU,2,leather products (small),T,R
2017,II,Crocodylus niloticus,Reptilia,TM,FR,14,garments,T,C
2017,II,Crocodylus niloticus,Reptilia,TM,IT,1,garments,P,C
2017,II,Crocodylus niloticus,Reptilia,TM,IT,10,garments,T,C
2017,II,Crocodylus niloticus,Reptilia,TM,IT,20,leather products (small),T,C
2017,II,Crocodylus niloticus,Reptilia,TM,IT,1,leather products (small),P,R
2017,II,Crocodylus niloticus,Reptilia,TM,IT,20,leather products (small),T,R
2017,II,Crocodylus niloticus,Reptilia,TM,IT,96,garments,T,R
2017,II,Crocodylus niloticus,Reptilia,TM,IT,39,leather products (small),T,C
2017,II,Crocodylus niloticus,Reptilia,TM,IT,290,leather products (small),T,R
2017,II,Crocodylus niloticus,Reptilia,TR,ES,23,skins,T,R
2017,II,Crocodylus niloticus,Reptilia,TR,ES,274,skins,T,C
2017,II,Crocodylus niloticus,Reptilia,TR,ES,84,skins,T,R
2017,II,Crocodylus niloticus,Reptilia,TR,FR,1,leather products (small),T,C
2017,II,Crocodylus niloticus,Reptilia,TR,FR,1,skins,T,C
2017,II,Crocodylus niloticus,Reptilia,TR,FR,11,skins,T,R
2017,II,Crocodylus niloticus,Reptilia,TR,FR,1.5,leather products (small),T,C
2017,II,Crocodylus niloticus,Reptilia,TR,FR,10,leather products (small),T,R
2017,II,Crocodylus niloticus,Reptilia,TR,FR,6,skins,T,C
2017,II,Crocodylus niloticus,Reptilia,TR,FR,43,skins,T,R
2017,II,Crocodylus niloticus,Reptilia,TR,FR,18,skin pieces,T,R
2017,II,Crocodylus niloticus,Reptilia,TR,IT,9,skins,T,R
2017,II,Crocodylus niloticus,Reptilia,TR,IT,2,leather products (small),T,R
2017,II,Crocodylus niloticus,Reptilia,TR,IT,2,leather products (small),T,C
2017,II,Crocodylus niloticus,Reptilia,TR,IT,22,garments,T,C
2017,II,Crocodylus niloticus,Reptilia,TR,IT,3,leather products (small),P,C
2017,II,Crocodylus niloticus,Reptilia,TR,IT,75,leather products (small),T,C
2017,II,Crocodylus niloticus,Reptilia,TR,IT,26,skins,T,C
2017,II,Crocodylus niloticus,Reptilia,TR,IT,24,garments,T,R
2017,II,Crocodylus niloticus,Reptilia,TR,IT,1,leather products (small),P,R
2017,II,Crocodylus niloticus,Reptilia,TR,IT,41,leather products (small),T,R
2017,II,Crocodylus niloticus,Reptilia,TR,IT,3,garments,T,C
2017,II,Crocodylus niloticus,Reptilia,TR,IT,62,garments,T,R
2017,II,Crocodylus niloticus,Reptilia,TR,IT,2,leather products (large),T,R
2017,II,Crocodylus niloticus,Reptilia,TR,IT,1,leather products (small),P,C
2017,II,Crocodylus niloticus,Reptilia,TR,IT,16,leather products (small),T,C
2017,II,Crocodylus niloticus,Reptilia,TR,IT,222,leather products (small),T,R
2017,II,Crocodylus niloticus,Reptilia,TR,IT,8,skins,T,C
2017,II,Crocodylus niloticus,Reptilia,TR,IT,5,skins,T,R
2017,II,Crocodylus niloticus,Reptilia,TR,IT,100,skin pieces,T,R
2017,II,Crocodylus niloticus,Reptilia,TR,NL,1,leather products (small),T,W
2017,II,Crocodylus niloticus,Reptilia,TW,AT,11,leather products (small),T,C
2017,II,Crocodylus niloticus,Reptilia,TW,BE,3,leather products (small),T,R
2017,II,Crocodylus niloticus,Reptilia,TW,DE,2,leather products (small),T,C
2017,II,Crocodylus niloticus,Reptilia,TW,DE,1,leather products (small),T,R
2017,II,Crocodylus niloticus,Reptilia,TW,ES,6,leather products (small),T,C
2017,II,Crocodylus niloticus,Reptilia,TW,ES,2,leather products (small),T,C
2017,II,Crocodylus niloticus,Reptilia,TW,FR,2,leather products (small),T,C
2017,II,Crocodylus niloticus,Reptilia,TW,FR,1,leather products (small),Q,C
2017,II,Crocodylus niloticus,Reptilia,TW,FR,8,leather products (small),T,C
2017,II,Crocodylus niloticus,Reptilia,TW,FR,78.5,leather products (small),T,R
